"","Month","Year","DayofMonth","mean_difference","name","datetime","tempmax","tempmin","temp","feelslikemax","feelslikemin","feelslike","dew","humidity","precip","precipprob","precipcover","preciptype","snow","snowdepth","windgust","windspeed","winddir","sealevelpressure","cloudcover","visibility","solarradiation","solarenergy","uvindex","severerisk","sunrise","sunset","moonphase","conditions","description","icon","stations"
"187",11,2006,10,6.630859375,"California","2006-11-10",17.5,2.1,10.2,17.5,2,9.9,2.6,62.6,0,0,0,"",0,0,NA,13.6,197.4,1019.7,24.9,16.4,NA,NA,NA,NA,"2006-11-10T06:42:30","2006-11-10T16:56:48",0.67,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237"
"188",11,2006,11,6.79319041614124,"California","2006-11-11",11.7,8.7,10.3,11.7,5.5,9.7,7.5,83.4,4.719,100,54.17,"rain",0,0,NA,24.5,318.1,1018,65.9,13,NA,NA,NA,NA,"2006-11-11T06:43:36","2006-11-11T16:55:56",0.7,"Rain, Partially cloudy","Partly cloudy throughout the day with a chance of rain throughout the day.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72026723224,72483323206,72492023237"
"189",11,2006,12,6.09216101694915,"California","2006-11-12",12.3,4.5,9.3,12.3,2.4,8.2,3.7,68.2,0.057,100,4.17,"rain",0,0,NA,26.4,26.7,1021.5,37.1,16,NA,NA,NA,NA,"2006-11-12T06:44:42","2006-11-12T16:55:05",0.75,"Rain, Partially cloudy","Becoming cloudy in the afternoon with late afternoon rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"190",11,2006,13,9.5480464625132,"California","2006-11-13",15.2,9.5,12,15.2,8,11.9,9.1,82.8,6.148,100,62.5,"rain",0,0,59.4,27.1,156.9,1017.9,99.4,11.6,NA,NA,NA,NA,"2006-11-13T06:45:48","2006-11-13T16:54:16",0.77,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"191",11,2006,14,5.8953722334004,"California","2006-11-14",17.3,8.5,13.4,17.3,8.5,13.4,10.6,84.2,0.029,100,12.5,"rain",0,0,NA,21.1,184.6,1018.6,58.1,12,NA,NA,NA,NA,"2006-11-14T06:46:55","2006-11-14T16:53:29",0.8,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237,72483793216"
"192",11,2006,15,6.60488798370672,"California","2006-11-15",18.5,5.8,11.4,18.5,5.8,11.4,8.8,85,0.051,100,4.17,"rain",0,0,NA,11.4,167.4,1018.7,18.2,9.6,NA,NA,NA,NA,"2006-11-15T06:48:01","2006-11-15T16:52:44",0.83,"Rain","Clear conditions throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"193",11,2006,16,6.6179435483871,"California","2006-11-16",18.5,11.4,13.8,18.5,11.4,13.8,10.3,80.1,0.158,100,16.67,"rain",0,0,NA,13.8,168.7,1016.8,49.3,13.5,NA,NA,NA,NA,"2006-11-16T06:49:07","2006-11-16T16:52:00",0.87,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"194",11,2006,17,6.5933400605449,"California","2006-11-17",17.7,11.3,13.7,17.7,11.3,13.7,12.4,92,0.064,100,8.33,"rain",0,0,NA,11.5,287,1018.5,79.9,5.7,NA,NA,NA,NA,"2006-11-17T06:50:12","2006-11-17T16:51:19",0.9,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"195",11,2006,18,6.43421052631579,"California","2006-11-18",19.8,10.6,14.3,19.8,10.6,14.3,11.9,86.5,0.058,100,8.33,"rain",0,0,NA,10,330.3,1020.1,44.1,8.4,NA,NA,NA,NA,"2006-11-18T06:51:18","2006-11-18T16:50:39",0.93,"Rain, Partially cloudy","Clearing in the afternoon with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"196",11,2006,19,7.01030927835052,"California","2006-11-19",15.6,10.2,12.5,15.6,10.2,12.5,11.5,94,0.073,100,12.5,"rain",0,0,NA,10.1,196.7,1020.8,71.5,2.4,NA,NA,NA,NA,"2006-11-19T06:52:23","2006-11-19T16:50:01",0.96,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"197",11,2006,2,6.83333333333333,"California","2006-11-02",19.1,11.8,14.6,19.1,11.8,14.6,12.2,86.3,7.641,100,79.17,"rain",0,0,NA,17.2,145.2,1017.7,84.5,6.4,NA,NA,NA,NA,"2006-11-02T06:33:44","2006-11-02T17:04:45",0.41,"Rain, Partially cloudy","Partly cloudy throughout the day with a chance of rain throughout the day.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"198",11,2006,20,6.62421052631579,"California","2006-11-20",13.5,10.8,12.2,13.5,10.8,12.2,11.4,95.1,0.006,100,4.17,"rain",0,0,NA,11.4,178.6,1019,94.1,2.5,NA,NA,NA,NA,"2006-11-20T06:53:28","2006-11-20T16:49:26",0,"Rain, Overcast","Cloudy skies throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"199",11,2006,21,6.04451038575668,"California","2006-11-21",17.9,10.1,13.3,17.9,10.1,13.3,10,81.7,0,0,0,"",0,0,NA,18.4,175.8,1018.5,73.2,9.2,NA,NA,NA,NA,"2006-11-21T06:54:33","2006-11-21T16:48:52",0.03,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"200",11,2006,22,6.15009746588694,"California","2006-11-22",16.3,6.3,11.4,16.3,6.3,11.4,8.8,84.9,0.358,100,16.67,"rain",0,0,NA,15.3,179.9,1020.8,70.4,11.4,NA,NA,NA,NA,"2006-11-22T06:55:37","2006-11-22T16:48:20",0.07,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"201",11,2006,23,6.92980295566502,"California","2006-11-23",15.6,4.1,9.8,15.6,4,9.1,2.2,62.8,0.231,100,8.33,"rain",0,0,48.2,31,329,1024.3,5.3,16.6,NA,NA,NA,NA,"2006-11-23T06:56:41","2006-11-23T16:47:50",0.1,"Rain","Clear conditions throughout the day with rain clearing later.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"202",11,2006,24,6.79677819083024,"California","2006-11-24",13.8,0.3,6.5,13.8,0.3,6.1,1.2,70.3,0,0,0,"",0,0,NA,11.9,306,1019.5,16,15.9,NA,NA,NA,NA,"2006-11-24T06:57:44","2006-11-24T16:47:22",0.14,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"203",11,2006,25,6.05997693194925,"California","2006-11-25",15.1,0.4,7.8,15.1,0.4,7.6,2.8,73.7,0,0,0,"",0,0,NA,8.3,184.5,1017.1,6,13.8,NA,NA,NA,NA,"2006-11-25T06:58:47","2006-11-25T16:46:56",0.17,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"204",11,2006,26,7.46544715447155,"California","2006-11-26",10.4,4.6,8,10.4,2.5,6,5.4,83.9,2.665,100,29.17,"rain",0,0,50,25.3,155.8,1015,82.2,14.9,NA,NA,NA,NA,"2006-11-26T06:59:50","2006-11-26T16:46:32",0.21,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"205",11,2006,27,5.99610136452242,"California","2006-11-27",12.9,3.7,9,12.9,1.9,7.7,4.5,74.9,0.433,100,12.5,"rain",0,0,NA,17.1,205.4,1015.1,50.1,14.2,NA,NA,NA,NA,"2006-11-27T07:00:51","2006-11-27T16:46:11",0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"206",11,2006,28,6.32003988035892,"California","2006-11-28",12.1,-0.1,5.2,12.1,-1.6,4.6,-0.3,70.7,0,0,0,"",0,0,NA,9,163.1,1021.1,6.5,16.4,NA,NA,NA,NA,"2006-11-28T07:01:52","2006-11-28T16:45:51",0.28,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"207",11,2006,29,6.33467336683417,"California","2006-11-29",12.7,2.3,6,12.7,-2.8,3.5,-3.5,53.7,0,0,0,"",0,0,55.4,32.3,327.6,1026.4,0.3,16.2,NA,NA,NA,NA,"2006-11-29T07:02:53","2006-11-29T16:45:34",0.32,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237,72483793216"
"208",11,2006,3,5.93525896414343,"California","2006-11-03",19.7,11.9,14.3,19.7,11.9,14.3,12.6,90.2,4.97,100,12.5,"rain",0,0,NA,7.4,236.3,1019.4,63.4,8.7,NA,NA,NA,NA,"2006-11-03T06:34:49","2006-11-03T17:03:40",0.44,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"209",11,2006,30,5.96930693069307,"California","2006-11-30",12.9,-0.9,5.4,12.9,-0.9,5.1,-0.4,68,0,0,0,"",0,0,NA,9.8,336.7,1031.1,7.8,15.9,NA,NA,NA,NA,"2006-11-30T07:03:52","2006-11-30T16:45:18",0.35,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237,72483793216"
"210",11,2006,4,6.77102199223803,"California","2006-11-04",19,10.7,14.1,19,10.7,14.1,12.1,88.3,0.064,100,8.33,"rain",0,0,NA,15.7,333.9,1022.2,48.2,8.2,NA,NA,NA,NA,"2006-11-04T06:35:55","2006-11-04T17:02:37",0.48,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237"
"211",11,2006,5,6.19978746014878,"California","2006-11-05",21.3,9.4,14.1,21.3,9.4,14.1,11.4,85.4,0.057,100,8.33,"rain",0,0,NA,13,312.4,1023.4,45.4,8.1,NA,NA,NA,NA,"2006-11-05T06:37:00","2006-11-05T17:01:35",0.5,"Rain, Partially cloudy","Clearing in the afternoon with rain clearing later.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"212",11,2006,6,6.29423459244533,"California","2006-11-06",22.9,9.5,15.3,22.9,9.5,15.3,11.6,80.6,0.004,100,4.17,"rain",0,0,NA,5.7,150.5,1022.5,14.5,12.4,NA,NA,NA,NA,"2006-11-06T06:38:06","2006-11-06T17:00:34",0.54,"Rain","Clear conditions throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"213",11,2006,7,7.4968085106383,"California","2006-11-07",24.6,12,17.4,24.6,12,17.4,13,77.3,0.006,100,4.17,"rain",0,0,NA,16.3,181.2,1017.9,0.3,13.9,NA,NA,NA,NA,"2006-11-07T06:39:12","2006-11-07T16:59:35",0.57,"Rain","Clear conditions throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"214",11,2006,8,6.04870775347913,"California","2006-11-08",22,13,17.3,22,13,17.3,10.2,67,0.089,100,4.17,"rain",0,0,51.8,24.2,226.4,1012.9,54.7,16.5,NA,NA,NA,NA,"2006-11-08T06:40:18","2006-11-08T16:58:38",0.61,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"215",11,2006,9,5.68849206349206,"California","2006-11-09",18.3,5.4,11.8,18.3,4.4,11.4,2.6,57,0,0,0,"",0,0,NA,22.4,325.3,1018.8,9.1,16.7,NA,NA,NA,NA,"2006-11-09T06:41:24","2006-11-09T16:57:42",0.64,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237"
"216",11,2007,1,6.19630709426628,"California","2007-11-01",23.9,7.6,14,23.9,6.5,14,8.8,75,0.007,100,4.17,"rain",0,0,NA,13.2,326.9,1019.3,12.3,9.5,NA,NA,NA,NA,"2007-11-01T07:32:24","2007-11-01T18:06:08",0.75,"Rain","Clear conditions throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"217",11,2007,10,6.40610328638498,"California","2007-11-10",16.5,6.8,11.6,16.5,6.8,11.5,9.4,87.1,12.14,100,62.5,"rain",0,0,NA,12.2,124.1,1016.9,72.8,8.6,NA,NA,NA,NA,"2007-11-10T06:42:14","2007-11-10T16:57:01",0.03,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"218",11,2007,11,7.13056680161943,"California","2007-11-11",18.8,11,14.2,18.8,11,14.2,8.7,72.4,6.74,100,20.83,"rain",0,0,48.2,27,330.8,1016.6,50.8,10.6,NA,NA,NA,NA,"2007-11-11T06:43:20","2007-11-11T16:56:09",0.06,"Rain, Partially cloudy","Partly cloudy throughout the day with early morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237,72483793216"
"219",11,2007,12,6.24954128440367,"California","2007-11-12",18.4,5.8,12.7,18.4,5,12.3,5.6,63.2,0,0,0,"",0,0,NA,18.1,144.6,1021.6,40.3,15.7,NA,NA,NA,NA,"2007-11-12T06:44:26","2007-11-12T16:55:18",0.1,"Partially cloudy","Partly cloudy throughout the day.","partly-cloudy-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"220",11,2007,13,5.93877551020408,"California","2007-11-13",20.9,9.4,14.8,20.9,9.4,14.8,9.5,72,0,0,0,"",0,0,NA,16.4,326,1022.3,18.1,12.9,NA,NA,NA,NA,"2007-11-13T06:45:33","2007-11-13T16:54:28",0.13,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"221",11,2007,14,6.22639780018332,"California","2007-11-14",21.7,8.8,14.9,21.7,8.8,14.9,9.6,72.7,0,0,0,"",0,0,NA,13.1,341.2,1018.2,1.2,15.2,NA,NA,NA,NA,"2007-11-14T06:46:39","2007-11-14T16:53:41",0.17,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"222",11,2007,15,6.12007332722273,"California","2007-11-15",22,9.6,15.2,22,9.6,15.2,11.1,78.5,0,0,0,"",0,0,53.6,10.5,160.3,1016.4,2.8,9.3,NA,NA,NA,NA,"2007-11-15T06:47:45","2007-11-15T16:52:55",0.2,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"223",11,2007,16,7.98852772466539,"California","2007-11-16",18.9,10.5,14,18.9,10.5,14,11.1,83.3,0.058,100,8.33,"rain",0,0,NA,12.8,176.4,1017.9,23.6,14.8,NA,NA,NA,NA,"2007-11-16T06:48:51","2007-11-16T16:52:11",0.23,"Rain, Partially cloudy","Clearing in the afternoon with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"224",11,2007,17,6.43179122182681,"California","2007-11-17",18.7,8.9,12.3,18.7,8.9,12.3,10.3,88.6,0.051,100,4.17,"rain",0,0,NA,9.2,147,1019.4,48.7,6.9,NA,NA,NA,NA,"2007-11-17T06:49:57","2007-11-17T16:51:29",0.25,"Rain, Partially cloudy","Partly cloudy throughout the day with late afternoon rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"225",11,2007,18,8.87270765911543,"California","2007-11-18",18.4,8.6,12.3,18.4,8.6,12.3,10.8,90.8,0.058,100,8.33,"rain",0,0,NA,11.3,157.2,1018,29.7,6.1,NA,NA,NA,NA,"2007-11-18T06:51:02","2007-11-18T16:50:49",0.3,"Rain, Partially cloudy","Partly cloudy throughout the day with rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"226",11,2007,19,7.90147783251231,"California","2007-11-19",18,9.4,13.1,18,8.3,13,10.4,84.6,0.051,100,4.17,"rain",0,0,NA,23.3,188.6,1019,32.2,13.6,NA,NA,NA,NA,"2007-11-19T06:52:08","2007-11-19T16:50:11",0.34,"Rain, Partially cloudy","Partly cloudy throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"227",11,2007,2,6.35106382978723,"California","2007-11-02",25.1,7.4,14.7,25.1,7.4,14.7,6.9,65,0.051,100,4.17,"rain",0,0,NA,14.5,346.4,1018.8,0.4,13.4,NA,NA,NA,NA,"2007-11-02T07:33:29","2007-11-02T18:05:01",0.76,"Rain","Clear conditions throughout the day with morning rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"228",11,2007,20,5.81133828996283,"California","2007-11-20",16.7,6.9,11.3,16.7,3.8,10.3,0.5,49.7,0,0,0,"",0,0,48.2,31.7,331.4,1019.4,2.7,16.4,NA,NA,NA,NA,"2007-11-20T06:53:13","2007-11-20T16:49:34",0.37,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"229",11,2007,21,6.14963503649635,"California","2007-11-21",16.7,1.2,8.7,16.7,1.2,8.4,0.6,59.4,0,0,0,"",0,0,NA,18.3,341.1,1019.4,0.7,16.2,NA,NA,NA,NA,"2007-11-21T06:54:17","2007-11-21T16:49:00",0.41,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"230",11,2007,22,6.68114143920596,"California","2007-11-22",18.4,1.9,9.5,18.4,1.9,9.2,-0.7,54.7,0,0,0,"",0,0,NA,25.6,329.3,1018.4,0,15.5,NA,NA,NA,NA,"2007-11-22T06:55:22","2007-11-22T16:48:27",0.44,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"231",11,2007,23,5.49883177570093,"California","2007-11-23",20.9,5.5,12.1,20.9,2.5,11,-5.6,31,0.028,100,8.33,"rain",0,0,59.4,28.6,335.5,1018.3,0.6,16,NA,NA,NA,NA,"2007-11-23T06:56:26","2007-11-23T16:47:57",0.47,"Rain","Clear conditions throughout the day with afternoon rain.","rain","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"232",11,2007,24,6.40899581589958,"California","2007-11-24",16.5,0.4,7.9,16.5,-0.2,7.6,-0.1,59,0,0,0,"",0,0,NA,10.4,108,1018.6,4.7,14.3,NA,NA,NA,NA,"2007-11-24T06:57:29","2007-11-24T16:47:29",0.5,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"233",11,2007,25,6.25855513307985,"California","2007-11-25",14.2,4,8.4,14.2,3.9,8.2,2.8,69.2,0,0,0,"",0,0,50,8,334.2,1018.1,7.5,10.5,NA,NA,NA,NA,"2007-11-25T06:58:32","2007-11-25T16:47:02",0.54,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"234",11,2007,26,6.75137614678899,"California","2007-11-26",15.7,1,7.7,15.7,1,7.6,2,70.4,0,0,0,"",0,0,NA,11.6,142.8,1022.2,6.9,9.4,NA,NA,NA,NA,"2007-11-26T06:59:35","2007-11-26T16:46:38",0.57,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"235",11,2007,27,5.43895619757689,"California","2007-11-27",18.6,5.5,11.3,18.6,4.6,10.9,2,56,0,0,0,"",0,0,50,36.7,333.6,1022.3,23.3,12.6,NA,NA,NA,NA,"2007-11-27T07:00:37","2007-11-27T16:46:16",0.61,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"236",11,2007,28,6.20410065237651,"California","2007-11-28",16.7,5,10.4,16.7,3.9,9.5,-1.8,45.5,0,0,0,"",0,0,60.7,28,354.1,1024.6,0.4,15.8,NA,NA,NA,NA,"2007-11-28T07:01:38","2007-11-28T16:45:56",0.64,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"237",11,2007,29,6.26151012891344,"California","2007-11-29",17,1.8,8,17,1.8,7.9,1.8,68.6,0,0,0,"",0,0,NA,14.3,328.9,1019.4,2.5,11.1,NA,NA,NA,NA,"2007-11-29T07:02:38","2007-11-29T16:45:38",0.67,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"238",11,2007,3,6.06650544135429,"California","2007-11-03",24.3,5.7,13.9,24.3,5.7,13.8,4.4,59.2,0,0,0,"",0,0,NA,7.9,335.2,1019.9,0,15.5,NA,NA,NA,NA,"2007-11-03T07:34:34","2007-11-03T18:03:56",0.79,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"239",11,2007,30,9.60966542750929,"California","2007-11-30",13.4,1.1,6.7,13.4,1.1,6.3,-1.3,59.8,0,0,0,"",0,0,NA,17.9,314.9,1010.5,2.8,14.8,NA,NA,NA,NA,"2007-11-30T07:03:38","2007-11-30T16:45:22",0.71,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72026723224,72492023237,72483793216"
"240",11,2007,4,7.85903983656793,"California","2007-11-04",26.5,6.3,14.2,26.5,6.3,14.1,4.7,58.9,0,0,0,"",0,0,NA,14.1,339.3,1018.3,2.3,15.1,NA,NA,NA,NA,"2007-11-04T06:35:39","2007-11-04T17:02:52",0.82,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"241",11,2007,5,7.12220149253731,"California","2007-11-05",25.7,5.7,13.9,25.7,5.7,13.9,4.3,58.5,0,0,0,"",0,0,NA,6.3,305.1,1016.3,0.2,15.2,NA,NA,NA,NA,"2007-11-05T06:36:44","2007-11-05T17:01:50",0.86,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"242",11,2007,6,6.94486692015209,"California","2007-11-06",24.3,5.4,13.4,24.3,5.4,13.4,5.8,65.3,0,0,0,"",0,0,NA,6.1,231.2,1015.2,0.9,12.6,NA,NA,NA,NA,"2007-11-06T06:37:50","2007-11-06T17:00:49",0.89,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"243",11,2007,7,6.96848137535817,"California","2007-11-07",25.9,5.2,14.1,25.9,5.2,14.1,6.3,65.2,0,0,0,"",0,0,NA,9.6,213.7,1016.2,1.7,13.2,NA,NA,NA,NA,"2007-11-07T06:38:56","2007-11-07T16:59:50",0.93,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"244",11,2007,8,8.21435406698565,"California","2007-11-08",18.3,8.7,12.6,18.3,7.3,12.3,8.3,75.9,0,0,0,"",0,0,50,18.1,190.6,1016.1,6.6,11.9,NA,NA,NA,NA,"2007-11-08T06:40:02","2007-11-08T16:58:52",0.96,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72483793216"
"245",11,2007,9,6.859375,"California","2007-11-09",18.9,8.9,13.5,18.9,8.7,13.4,8.3,72.3,0,0,0,"",0,0,NA,12.4,188.7,1016.4,10,14.1,NA,NA,NA,NA,"2007-11-09T06:41:08","2007-11-09T16:57:56",0,"Clear","Clear conditions throughout the day.","clear-day","72483893205,74516023202,72482893241,72483023232,72483993225,72483323206,72492023237,72483793216"
"246",12,2005,1,7.57692307692308,"California","2005-12-01",14.9,10.9,13,14.9,10.9,13,10.6,85.6,23.093,100,83.33,"rain",0,0,55.4,27.3,168.1,1011.1,98.7,8.5,NA,NA,NA,NA,"2005-12-01T07:05:06","2005-12-01T16:45:03",0,"Rain, Overcast","Cloudy skies throughout the day with a chance of rain throughout the day.","rain","74516023202,72483023232,72483993225,72483323206,72492023237,72483793216"
"247",12,2005,10,6.75502512562814,"California","2005-12-10",15.8,2.7,8,15.8,1.7,7.9,4.8,82.2,0.002,100,4.17,"rain",0,0,NA,8.9,116.8,1022.6,1.8,6.6,NA,NA,NA,NA,"2005-12-10T07:13:06","2005-12-10T16:44:46",0.33,"Rain","Clear conditions throughout the day with morning rain.","rain","74516023202,72483023232,72483993225,72483323206,72492023237"
"248",12,2005,11,5.60733549083064,"California","2005-12-11",14.7,1.4,7,14.7,1.4,7,4.5,85.3,0.002,100,4.17,"rain",0,0,NA,12.4,333.6,1019.8,14.2,4.1,NA,NA,NA,NA,"2005-12-11T07:13:53","2005-12-11T16:44:55",0.36,"Rain","Clear conditions throughout the day with afternoon rain.","rain","74516023202,72483023232,72483993225,72483323206,72492023237"
"249",12,2005,12,5.4340206185567,"California","2005-12-12",13.6,3.8,7.3,13.6,3.8,7.3,4,81.4,0,0,0,"",0,0,NA,7.1,205.5,1018.6,14.3,6.6,NA,NA,NA,NA,"2005-12-12T07:14:39","2005-12-12T16:45:06",0.4,"Clear","Clear conditions throughout the day.","clear-day","74516023202,72483023232,72483993225,72483323206,72492023237,72483793216"
"250",12,2005,13,5.31628392484342,"California","2005-12-13",13.8,1.8,6.2,13.8,0.3,6,3.5,84.2,0,0,0,"",0,0,NA,7.9,334.5,1021.3,15.6,4.4,NA,NA,NA,NA,"2005-12-13T07:15:23","2005-12-13T16:45:19",0.43,"Clear","Clear conditions throughout the day.","clear-day","74516023202,72483023232,72483993225,72483323206,72492023237,72483793216"
"251",12,2005,14,5.87384615384615,"California","2005-12-14",11.3,1.1,5,11.3,-0.7,4.8,3.2,89.2,0,0,0,"",0,0,NA,8.5,357.2,1021.6,27.4,3.4,NA,NA,NA,NA,"2005-12-14T07:16:06","2005-12-14T16:45:34",0.47,"Partially cloudy","Clearing in the afternoon.","partly-cloudy-day","74516023202,72483023232,72483993225,72483323206,72492023237,72483793216"
"252",12,2005,15,5.22324159021407,"California","2005-12-15",10,2.1,4.8,9,1.5,3.8,3.4,91.6,0.002,100,4.17,"rain",0,0,NA,12.8,147.6,1018,70.6,2,NA,NA,NA,NA,"2005-12-15T07:16:47","2005-12-15T16:45:52",0.5,"Rain, Partially cloudy","Partly cloudy throughout the day with afternoon rain.","rain","74516023202,72483023232,72483993225,72483323206,72492023237,72483793216"
